-2.100000000000000	0.000000000000000
-2.000000000000000	20.920872635874201
-1.900000000000000	13.967767664365192
-1.800000000000000	8.940351789212572
-1.700000000000000	5.522929141348873
-1.600000000000000	3.399803851706628
-1.500000000000000	2.255280051218377
-1.399999999999999	1.773661870816655
-1.299999999999999	1.639253441433983
-1.199999999999999	1.536358894002905
-1.099999999999999	1.149282359455958
-0.999999999999999	0.162327968725676
-0.899999999999999	-0.886388269138362
-0.799999999999999	-0.803800612174950
-0.699999999999999	1.076819669915913
-0.599999999999999	5.422201307434207
-0.499999999999999	12.899073030679951
-0.399999999999999	24.174163569953130
-0.299999999999999	39.914201655553747
-0.199999999999999	60.785916017781751
-0.099999999999999	87.456035386937259
0.000000000000001	120.591288493320150
0.100000000000001	0.100019588332543
0.200000000000001	0.199994526052251
0.300000000000001	773.022074440774304
0.400000000000001	2970.697120466815250
0.500000000000001	7245.355993738470715
0.600000000000001	14249.129555390034511
0.700000000000001	24634.148666555818636
0.800000000000001	39052.544188370105985
0.900000000000001	58156.446981967237662
1.000000000000001	82597.987908481503837
1.100000000000001	1.210000026738271
1.200000000000001	1.439999992959201
1.300000000000001	536267.734336422756314
1.400000000000001	2062469.149437349289656
1.500000000000001	5032274.741730820387602
1.600000000000001	9899353.567644868046045
1.700000000000001	17117374.683607537299395
1.800000000000001	27140007.146046847105026
1.900000000000001	40420920.011390909552574
2.000000000000001	0.000000000000000
